BBL,UnitsTotal,UnitsRes
1004240007,5,0
1005300009,7,5
1011180048,2,0
1004800024,20,16
1010180044,23,0
1004920041,22,21
1021230105,30,30
1007760068,2,0
1007650053,30,30
1010450024,12,12
1011620109,6,6
1015150052,20,15
1019370001,48,44
1018890069,8,8
1018930039,60,60
1020730041,2,2
1021230020,1,0
1019820030,3,2
1015240013,6,6
1012820001,0,0
1017080040,4,4
1012260022,4,4
1009170032,0,0
1001077502,4,4
1000970003,2,0
1003770069,0,0
1004810010,10,8
1007380001,33,29
1015090048,1,1
1019160045,2,2
1005700015,7,5
1004140061,6,5
1004290064,10,8
1004870008,12,0
1011230150,7,7
1016870017,1,0
1006400052,1,1
1001620048,1,0
1002377502,10,9
1004640016,3,0
1004720012,13,0
1005580013,21,20
1004380015,24,24
1004000045,21,21
1007967501,48,45
1008600067,1,0
1011220006,10,10
1011500008,5,5
1012100037,65,65
1009090050,5,0
1008590030,3,3
1008860082,4,4
1011290016,1,1
1007640056,3,3
1010530029,18,13
1006980047,1,0
1014720040,16,16
1015190067,42,38
1015800006,16,16
1013890110,2,2
1013980160,8,8
1014330113,2,2
1017450126,3,3
1003550065,1,0
1003770011,0,0
1009000055,2,2
1008400031,0,0
1009900090,0,0
1008070018,0,0
1006860029,0,0
1007690029,5,0
1010770016,21,20
1008830055,3,2
1007650001,112,102
1012250016,4,4
1010580050,10,10
1012010001,12,8
1008640027,5,0
1007000009,712,710
1011230057,10,10
1011660061,66,66
1011210110,1,1
1012460041,2,2
1019010143,3,3
1021230080,1,0
1019180046,0,0
1020820039,15,15
1015167502,199,198
1018390045,20,20
1015550017,20,20
1015540048,15,15
1020500061,2,2
1018527502,103,100
1015330013,20,20
1014930010,1,1
1015530148,10,10
1015130062,12,12
1013860016,12,4
1011280019,13,13
1008820069,106,106
1007907501,2,2
1007660055,113,113
1007920045,4,0
1007650016,15,14
1005630019,12,0
1015767501,93,91
1016750001,9,6
1013220008,1,1
1012870009,1,0
1014050007,1,1
1017530162,0,0
1017860022,0,0
1011860035,9,9
1005767504,9,7
1006330042,2,2
1004890032,10,9
1009240031,7,6
1004050041,1,0
1009000027,299,292
1013690033,24,24
1013500038,30,30
1017170021,1,0
1017180055,4,4
1017530016,3,3
1002310002,2,0
1004747506,46,41
1003100023,20,16
1014570048,10,8
1014160005,2,2
1014140030,21,18
1013720034,1,1
1012860001,1,0
1016230137,3,3
1004710055,1,0
1008180025,2,2
1008090082,2,0
1006100024,7,7
1006107503,10,7
1003850024,1,0
1002880047,3,2
1009050044,12,12
1004520052,20,20
1010410042,9,9
1008300046,24,22
1007920063,14,13
1011990010,10,10
1010010102,20,16
1001780019,2,0
1008040013,41,0
1003440044,22,22
1006367501,24,24
1002290029,5,5
1004500036,10,9
1004170058,24,20
1012237501,56,48
1022410035,2,1
1012510027,1,1
1021970071,0,0
1022180050,52,52
1011680005,10,10
1022150611,3,0
1004890014,3,3
1009240027,9,8
1009150063,5,4
1011280014,13,13
1007750003,5,3
1008280051,6,0
1020800144,2,2
1011470023,8,8
1021750045,74,68
1011210011,10,10
1020340033,10,10
1021320047,85,84
1019410008,10,10
1019260027,0,0
1021330080,37,37
1013900062,1,1
1019160056,4,4
1019140113,2,2
1018237502,16,15
1019150150,11,11
1012950020,38,0
1017100018,4,4
1014090072,3,3
1016140017,10,8
1016220050,0,0
1006210061,5,5
1006250011,4,3
1004470007,7,6
1009100021,14,14
1009947501,11,0
1008270040,1,0
1020260007,20,20
1008850040,1,1
1011410021,3,3
1008030062,0,0
1015800012,15,15
1015030167,3,3
1015600029,37,34
1013830021,4,0
1014260121,1,0
1016310033,2,0
1017260152,8,8
1012490027,1,1
1022010029,1,0
1015300026,7,6
1020600140,1,1
1020420009,1,1
1019280017,2,2
1020110034,18,16
1008480026,3,0
1007937507,47,43
1008767503,49,49
1007730066,17,17
1008710030,15,15
1010600104,15,14
1006990032,19,18
1019040051,3,3
1019170049,8,8
1019470015,6,5
1015080006,1,1
1014850050,41,41
1015810109,2,2
1014510106,0,0
1018440060,24,22
1008590083,10,9
1008140036,1,0
1019420011,6,6
1020790055,22,22
1019420152,8,8
1019090022,1,0
1015240012,1,1
1015440104,6,5
1018210020,9,9
1013370050,4,3
1014280022,8,6
1016330013,1,0
1013040001,0,0
1013890071,1,0
1018420004,10,9
1018740003,10,10
1019470058,2,2
1006450025,2,0
1002880064,3,0
1005910034,2,0
1004710044,13,10
1000640007,3,0
1007310001,50,0
1004730015,5,2
1003840006,9,8
1007620033,28,0
1010780050,20,20
1021750053,84,72
1014840049,20,18
1013110028,115,113
1014610037,1,0
1013190008,1,0
1013460040,20,19
1014160034,1,1
1013247501,17,16
1015170036,7,6
1018450050,0,0
1015600031,68,67
1013810149,2,1
1012600047,5,0
1016350039,1,0
1016340029,19,18
1002980013,9,8
1012300030,14,13
1011850070,9,9
1002800031,5,0
1005470005,1,0
1006430059,35,35
1003910042,0,0
1004100011,21,15
1005720006,7,0
1006410062,11,11
1000460001,3,0
1000917502,168,163
1010540046,7,6
1012270041,21,19
1011950010,72,72
1006260055,2,2
1001690010,2,0
1001477503,6,6
1007710014,59,59
1007700002,5,4
1011650003,10,10
1020800055,10,10
1004370034,17,15
1006940001,2,0
1010000029,102,0
1021090075,1,1
1020660009,1,0
1020810048,1,1
1019110031,13,12
1011960062,18,16
1021700275,21,21
1019880098,15,15
1022430236,85,85
1019460029,79,76
1020730043,8,8
1015180018,1,1
1000750001,579,576
1005250021,85,85
1004920003,5,3
1004880037,14,12
1004820022,13,12
1008030056,11,0
1004500055,6,5
1012100038,13,12
1012190022,8,8
1022500023,47,47
1022430313,49,49
1012510052,12,11
1021740211,72,72
1021740054,1,0
1015450012,6,6
1018487505,14,14
1014720033,20,20
1013790021,46,43
1015710030,1,0
1014367501,111,110
1013820063,3,2
1007710031,9,9
1012100015,67,66
1012380063,9,9
1010370113,4,3
1020500081,1,1
1021630053,20,0
1022460055,2,0
1019880010,25,25
1019880127,39,37
1021140117,10,10
1021150036,1,0
1016660001,6,4
1017170050,3,3
1002400030,0,0
1006980010,2,0
1011160018,24,24
1007050053,1,0
1021700020,2,2
1007710073,20,20
1010940038,1,0
1011280051,10,10
1002830088,2,0
1006190064,20,20
1006180014,15,14
1004660025,1,0
1004640003,2,0
1021110040,9,9
1006440043,6,0
1012030033,136,136
1021700175,0,0
1012450090,3,3
1012460044,48,48
1021190019,8,8
1020580056,1,0
1020330031,17,15
1022260029,129,126
1010320048,664,0
1012510054,63,63
1022150770,1,1
1020800014,6,6
1021790185,96,96
1011220017,10,10
1021790226,63,63
1020250053,18,18
1019290014,11,11
1019540040,10,9
1020620045,3,3
1020050008,0,0
1018390039,0,0
1019600069,0,0
1019080040,4,4
1018830011,28,28
1018890125,10,10
1019440029,0,0
1021420168,48,48
1012430059,1,0
1010530013,3,2
1010340010,19,19
1010850031,1,0
1021060320,991,984
1019010052,22,22
1022240017,25,25
1021770242,61,61
1012720056,19,0
1013870048,3,3
1016080058,8,8
1014060113,1,1
1008090060,2,0
1022150276,32,32
1002030021,14,0
1021140070,28,28
1019490154,1,1
1019290008,4,4
1014710010,10,10
1015130063,1,0
1019070133,5,5
1015650013,11,11
1006077501,5,4
1002280025,4,0
1005190023,5,5
1010270005,13,12
1003720006,7,6
1004490024,9,8
1004420016,12,11
1020730037,8,8
1019420140,11,11
1016260021,225,225
1019077506,8,4
1015090009,1,1
1019270108,4,4
1015540030,12,10
1012747504,319,164
1013930026,9,8
1014690021,1,0
1015470020,1,1
1013610049,51,47
1016590024,4,3
1014490011,1,0
1002230028,7,6
1004590031,10,8
1000390038,1,0
1000900016,69,68
1005710027,0,0
1005227501,13,11
1005720017,54,54
1018870001,47,47
1020790152,4,4
1020650012,2,0
1010740043,4,2
1010760035,6,5
1012160044,48,46
1012190008,6,6
1012590117,5,0
1016660003,10,8
1016230033,0,0
1014070061,2,2
1014490002,7,6
1015400028,13,12
1015010007,1,0
1014980047,1,0
1020510079,8,8
1015990068,13,12
1012610026,5,0
1017730057,10,0
1017500053,10,9
1002970020,10,8
1011500119,3,3
1007440024,3,0
1006350033,6,6
1005250050,5,4
1000970043,3,2
1005050014,9,0
1020870088,21,21
1008050039,15,0
1004070042,21,21
1009150021,9,8
1005070013,10,8
1005440057,0,0
1011960063,13,12
1007450019,11,11
1014000014,3,0
1013430030,8,6
1016660118,1,1
1013490032,34,34
1017960029,12,10
1017260030,9,9
1002730024,20,18
1006210068,2,2
1003490023,18,17
1005390041,17,16
1013450041,78,75
1013890034,10,10
1015667501,143,141
1012890107,2,0
1010540021,8,8
1002060012,22,20
1005750048,1,1
1002330015,5,0
1002350020,1,0
1004100021,9,8
1009120001,15,13
1017220049,25,23
1016330035,1,0
1017560039,61,61
1002840027,17,16
1000930034,92,90
1005767502,107,103
1005010015,8,0
1007790065,2,0
1008730033,17,15
1007000060,0,0
1008570002,1,0
1012480053,10,10
1020870048,21,21
1020770037,18,18
1004980001,1,0
1005290005,18,17
1005030017,6,5
1006430038,12,9
1011950051,10,10
1003850056,28,28
1004540041,4,3
1004817502,42,41
1003500046,9,8
1003360035,0,0
1007650005,29,29
1008830063,20,18
1008300026,38,36
1009960029,44,0
1007420058,29,29
1006050048,2,2
1002040022,7,0
1009270028,2,0
1004260037,4,2
1004757506,6,5
1008920075,10,10
1006937501,14,12
1007220075,4,3
1010537502,2,2
1007467506,82,77
1010940044,0,0
1010530001,16,15
1010550039,6,5
1011400033,20,14
1010870005,1,0
1011090025,0,0
1022150618,3,2
1022150371,1,1
1015190001,71,65
1020810055,1,0
1020820056,15,15
1019600063,1,1
1015140059,1,0
1017080008,27,25
1010080019,1,0
1012080142,8,8
1021400002,0,0
1022360024,30,30
1021690029,43,38
1019600068,3,3
1021140026,22,22
1019880033,24,22
1020630110,2,2
1020620049,2,2
1018700035,11,10
1019230001,144,138
1019430012,4,4
1015570005,20,20
1018950043,10,10
1018230025,10,10
1013620007,2,1
1014580047,10,8
1015080040,7,6
1018210013,10,10
1014330015,2,2
1016650028,4,3
1016450044,35,33
1012830069,2,0
1017290067,3,3
1017560029,0,0
1014480040,20,20
1017520007,3,3
1013900146,1,1
1012750027,1,0
1016660005,0,0
1013810025,28,25
1017900003,0,0
1016310030,0,0
1017850104,5,4
1017280011,5,5
1002790030,0,0
1001500004,4,0
1002830011,0,0
1004580044,1,1
1006330032,1,0
1000907501,243,240
1009010048,0,0
1008960013,11,9
1006430057,29,29
1002070012,9,8
1009150054,4,4
1000030001,4,0
1009140032,4,3
1004080019,9,8
1009120058,2,2
1009120032,14,12
1004350037,20,16
1010590162,5,4
1012350042,162,156
1000050010,1,0
1001420001,0,0
1004510050,16,15
1005377501,17,9
1009037503,10,9
1007170007,1,0
1011470027,10,10
1008830050,6,4
1010260012,401,0
1011420036,9,8
1008030038,5,4
1007370039,5,0
1010410011,151,151
1011490017,6,6
1011290001,34,32
1012090015,1,1
1012080127,8,8
1019130009,19,19
1020650001,132,132
1018600064,14,13
1018890048,2,2
1019820036,1,0
1020947501,50,50
1019270059,9,9
1011620051,8,8
1011630009,1,0
1021220048,43,35
1022420067,27,26
1015300038,15,15
1014920030,1,1
1015030023,1,1
1020890014,0,0
1020590059,2,1
1015130066,20,20
1018400141,2,2
1019150039,2,2
1014330014,1,1
1013960060,1,1
1004400007,22,20
1004450028,26,24
1003960029,1,0
1004790031,41,39
1004350011,12,10
1011420027,10,10
1010650012,24,0
1020630005,21,21
1020110048,0,0
1018730057,10,10
1018410011,10,10
1014710021,45,44
1014520149,10,9
1016170029,0,0
1013970109,1,1
1013330149,3,1
1014210042,37,35
1012610034,1,0
1017710014,21,21
1009120024,5,5
1009080033,20,18
1003960005,9,8
1010180054,13,12
1008270020,0,0
1007090060,1,0
1006620003,1,0
1012180036,18,16
1022340045,21,21
1022320005,1,0
1017220001,20,17
1021220010,4,3
1015187501,106,104
1019540001,25,24
1010100005,1,0
1011500005,4,0
1010090018,11,11
1022500027,39,39
1021490120,54,54
1022470014,3,3
1021790429,53,53
1018290015,25,25
1015850051,13,12
1020110018,18,18
1019110029,35,33
1019020061,19,15
1013990130,1,1
1016550015,48,48
1017290047,30,30
1005860062,5,4
1006180065,2,1
1005830026,15,15
1005260074,3,3
1011500055,72,72
1008950082,37,35
1008027502,10,8
1008830029,3,2
1008950020,5,3
1007790062,2,0
1009270024,1,1
1009120062,20,20
1020620026,2,2
1015220020,77,74
1015210147,1,1
1018630057,13,13
1013980027,1,1
1013760062,6,5
1012840004,1,0
1017830048,13,12
1013960026,7,0
1013700128,1,1
1017350025,18,18
1016230106,3,3
1016290063,10,10
1013920163,1,0
1014910028,10,10
1013980053,7,3
1013180033,1,0
1013490001,11,9
1017250036,10,10
1017230038,2,1
1016340033,2,0
1017170053,3,3
1003847503,25,23
1000790026,6,5
1005830006,2,1
1003740034,2,0
1007450023,20,20
1005730010,5,4
1001770024,5,0
1000520001,2,0
1005820018,2,0
1010650034,24,22
1008600008,0,0
1011990042,9,9
1019630055,30,30
1019070022,5,4
1019070042,0,0
1018700029,20,20
1013800015,5,0
1015210048,1,1
1013880016,1,1
1021290055,22,22
1021800057,51,51
1012320031,24,22
1005750072,34,34
1000970049,2,0
1006140036,4,4
1003770020,0,0
1020360061,28,27
1019580021,1,0
1020770060,2,0
1019410057,3,3
1015230165,1,1
1018270014,0,0
1014910062,19,19
1021520054,21,21
1020500101,2,2
1020720036,9,8
1019940081,61,60
1019420108,2,2
1015630121,7,7
1019370053,11,11
1015230067,1,1
1014510005,20,20
1016650025,9,0
1017180170,4,3
1016360050,10,9
1002390025,2,0
1005400009,28,26
1016600023,9,8
1017540167,0,0
1016460031,8,8
1000787507,74,73
1002800026,1,0
1004157502,7,5
1007320036,2,0
1002580017,0,0
1005890033,3,2
1005300046,9,4
1004700004,18,17
1010120042,1,0
1012270038,11,10
1005180017,0,0
1015810030,146,144
1013470001,7,5
1013970061,1,0
1012807501,5,0
1016830036,14,14
1017260055,25,25
1017840026,8,7
1011637501,60,58
1021540057,2,2
1007190034,5,5
1021180042,24,21
1018300160,6,5
1012530016,24,24
1014940044,1,1
1015270034,22,20
1013920017,11,0
1015110045,1,1
1015110144,2,2
1013890007,1,1
1014280031,8,8
1014100014,105,104
1007900011,2,0
1007890036,30,0
1011700038,9,8
1011980111,10,10
1012180110,8,8
1012150061,28,27
1010430013,14,0
1014040007,2,2
1018150110,8,8
1016710052,21,20
1016560100,2,0
1006150074,3,3
1002790040,0,0
1009130044,60,60
1019230036,20,20
1015240015,8,8
1015810106,3,3
1002280024,4,3
1001990034,54,48
1005420044,27,25
1005640054,182,175
1003890020,24,24
1012130034,16,15
1012030146,4,4
1010380023,0,0
1021400011,1,0
1022240043,1,0
1020500031,2,2
1004740006,3,0
1009670001,764,761
1009690005,4,0
1010780046,20,20
1008390037,9,0
1008610032,1,0
1010450027,1,0
1003550052,4,3
1011470042,3,0
1011480062,14,13
1012160019,9,9
1010380003,7,6
1021660030,3,3
1015650008,9,9
1011180036,111,109
1011620023,6,6
1011630049,10,7
1012460026,10,10
1022170035,48,48
1019600036,2,2
1020020034,51,44
1016810013,10,10
1003090021,18,16
1001710005,20,12
1001477509,24,19
1005550001,372,360
1007310040,7,6
1004200062,72,72
1021770142,30,30
1021720046,30,30
1021660044,46,39
1019500063,10,10
1019880103,27,22
1019820031,9,9
1002230031,1,0
1020590037,1,1
1020610042,2,2
1019150057,5,5
1019530001,10,10
1021300023,16,16
1019390035,8,7
1019160029,9,8
1001877501,9,0
1003750033,0,0
1005077501,25,22
1007530069,31,31
1007450010,4,4
1005170031,18,16
1001970025,1,0
1020730059,3,3
1020700012,94,93
1012880056,1,0
1018070035,8,8
1016340001,1,0
1003010030,5,0
1000640001,2,0
1019930039,14,14
1020530111,30,30
1021320030,55,55
1019270040,11,11
1015140068,2,0
1019050052,2,2
1021520161,9,9
1001890029,1,0
1005860043,1,0
1005000017,3,0
1008900025,1,0
1007380033,1,0
1006110021,1,0
1001340020,6,5
1019200012,18,18
1002980007,2,0
1006050029,2,2
1004500022,2,1
1009240063,6,5
1004120034,20,19
1008927501,82,78
1003720026,53,53
1004780025,1,0
1006940061,1,0
1008860039,11,11
1008460029,2,0
1007810010,0,0
1011410050,18,18
1006420042,76,76
1010270061,1,0
1008950026,4,3
1007190073,15,15
1004090056,0,0
1005080008,9,9
1005027501,36,34
1011440056,148,148
1011460060,10,10
1021700070,7,0
1015820011,21,21
1015340022,13,12
1015800019,15,15
1014320044,2,2
1003777502,9,8
1009170029,0,0
1005720047,9,8
1004210078,32,30
1011230019,10,10
1002120007,27,27
1008490024,7,6
1007430015,8,8
1000750028,0,0
1006350024,2,2
1001470009,5,4
1005537502,9,8
1005210081,4,3
1004060057,22,20
1005300062,12,11
1004190047,17,16
1009240018,2,2
1009070101,5,4
1004400052,16,15
1010780055,20,20
1008770044,0,0
1001320024,3,3
1004740007,14,5
1006050044,0,0
1001410013,2,1
1005870006,1,1
1002760056,22,20
1004100008,17,16
1011210062,18,15
1019040145,8,8
1018837501,128,122
1015490024,46,34
1019180024,1,0
1018840057,9,9
1014530001,130,124
1010210007,2,0
1009390047,24,22
1007690047,16,16
1007380028,59,59
1008030046,4,0
1011240001,20,16
1012090046,9,9
1010360059,4,3
1005860076,22,20
1003777501,5,5
1004460035,21,19
1007697502,3,3
1007930056,2,1
1007170009,12,12
1015430130,16,14
1015620024,10,9
1013450008,4,4
1017680021,3,0
1013760021,9,2
1016750029,13,12
1014090051,3,3
1021420032,31,31
1020710032,1,0
1021160029,16,16
1019400131,5,4
1020800037,7,7
1017090002,6,5
1013100032,5,4
1018060022,4,4
1009130035,5,4
1009070102,3,0
1004360020,20,18
1012500079,10,10
1008810006,1,0
1011507502,25,23
1010940018,5,0
1012030020,9,9
1012100017,53,53
1011970159,6,6
1015040025,1,1
1021440053,57,48
1022460065,1,0
1019030039,3,3
1013810011,1,0
1019200049,3,3
1018250026,0,0
1009050038,30,30
1009020022,26,24
1007710012,3,3
1019520025,2,0
1019470137,3,3
1015220044,105,105
1012840059,7,0
1015780013,20,20
1018450014,35,35
1013000044,1,0
1012700001,3,0
1017840002,0,0
1014350025,18,16
1013850027,24,0
1016080059,0,0
1016650147,1,0
1017240014,8,8
1017710056,35,31
1016360026,0,0
1020510124,2,2
1014990051,93,87
1013850043,1,1
1013800061,2,0
1016310023,11,6
1009080002,3,1
1003940004,4,3
1012107503,9,9
1010650001,4,0
1010660002,6,5
1015630005,37,37
1019050042,7,7
1017110132,1,1
1013230130,7,6
1013720086,0,0
1013220001,61,0
1016290030,38,38
1017540131,3,2
1016837501,20,20
1014050057,18,9
1016280031,16,16
1017180043,4,4
1002830065,9,8
1002940027,4,3
1001720001,40,39
1003840026,10,10
1018700031,9,8
1019210126,5,4
1015830049,1,1
1015520050,20,18
1015110061,2,1
1014410030,32,27
1017830028,10,9
1014090047,1,1
1012620019,10,6
1014190010,1,0
1014050061,1,1
1016280044,0,0
1016740003,0,0
1008040171,0,0
1006970008,1,0
1010360049,13,11
1021550075,26,21
1022150413,1,1
1021690053,45,40
1019930094,24,20
1020420122,2,2
1015260034,28,28
1014060028,2,2
1015030057,7,5
1013960024,8,8
1016800030,14,12
1013960055,6,4
1014320038,31,28
1013000042,2,0
1013250130,4,3
1013510046,1,0
1010600037,10,10
1004370005,24,22
1007910021,4,4
1007590052,10,8
1002140012,4,2
1001727503,6,6
1005900064,5,4
1005020038,16,14
1008960024,20,18
1021080009,4,3
1020340019,15,15
1013370006,318,312
1013490006,8,0
1014050016,12,8
1016150059,0,0
1017170010,10,10
1016610140,3,3
1005390036,3,2
1007080048,2,0
1006970023,53,0
1012030124,2,2
1012070016,34,34
1022410001,16,16
1021340110,32,32
1021680024,4,4
1009037501,66,64
1008660013,56,55
1003990036,11,9
1010150001,656,652
1021300040,32,32
1002100005,18,14
1005180036,28,26
1018870016,37,37
1019420116,7,7
1019030014,3,3
1018287504,5,5
1019170156,4,4
1015300006,21,20
1015060012,1,0
1002750022,5,3
1000200009,36,0
1006190024,22,22
1010210015,1,0
1010570010,8,7
1006080053,34,34
1006060084,5,5
1007960048,213,210
1011700044,7,6
1011500001,90,84
1007977507,52,51
1010640063,8,7
1012387502,2,0
1012490117,9,9
1019287506,91,88
1020530063,1,0
1020500107,2,2
1006980061,8,0
1011470047,10,10
1012360003,67,67
1007190006,6,6
1014510028,8,7
1015160042,39,39
1015400006,3,0
1012750050,0,0
1013800017,1,0
1015660017,155,153
1017520010,8,8
1004630022,23,22
1005597502,10,9
1003500026,29,24
1009200045,19,18
1008460019,5,0
1008800084,16,0
1007350063,7,4
1010370014,3,3
1021490108,49,49
1017210060,3,3
1020420024,2,2
1020320029,13,12
1019620070,115,111
1020740018,2,2
1021740056,2,0
1021720068,0,0
1020810020,1,0
1020690028,0,0
1020410003,1,1
1015837501,93,90
1019480016,2,2
1017110026,0,0
1001757503,17,16
1000400014,28,0
1005920063,1,0
1007517501,17,17
1011860084,45,45
1002090012,4,0
1008400068,0,0
1011440046,9,9
1012420009,61,61
1012090051,12,12
1012350034,13,12
1012520029,49,49
1021700074,6,0
1020450097,7,7
1019050012,1,1
1018460052,28,28
1017520011,11,11
1016070003,114,114
1000960001,37,0
1000630016,5,4
1020760120,10,10
1011450047,9,9
1021750135,31,30
1011830118,6,6
1015040042,9,9
1021720072,0,0
1020310029,24,20
1006350005,1,1
1005270002,2,2
1009200027,20,20
1004060046,0,0
1007710174,4,3
1008500064,87,86
1008820046,24,22
1003480046,11,0
1005580018,16,16
1004860027,5,3
1004040037,10,8
1003360028,1,0
1008850082,2,0
1010620017,1,0
1018770039,59,59
1022430395,40,40
1019270010,2,2
1020300036,30,24
1019580024,1,0
1020790053,1,0
1020240064,10,6
1002880036,3,2
1006200082,24,24
1006290041,20,18
1009300001,394,384
1008970071,27,27
1010570024,14,13
1010570035,24,21
1015147501,18,16
1015710019,1,0
1014330012,16,16
1016270043,12,12
1016230105,3,3
1016610035,35,33
1017170063,3,3
1007190003,1,1
1021350004,6,6
1021700022,1,1
1018600028,10,10
1022470041,65,65
1019887502,29,29
1020340061,19,15
1018730062,8,8
1019210045,10,10
1019020015,3,3
1018390041,15,15
1018250033,9,8
1014440008,138,135
1014090049,1,1
1012320014,129,128
1008850063,13,12
1001340025,46,45
1005210079,3,2
1004130018,20,17
1021340165,2,2
1020610136,3,3
1020270041,1,0
1020620051,7,7
1019407503,10,10
1013890028,10,10
1019170121,1,1
1017240012,3,3
1017530049,10,10
1015070064,41,39
1015640012,11,11
1013800060,10,9
1016670039,18,18
1013630063,0,0
1012980045,12,0
1016430029,8,8
1018750037,11,11
1020230107,5,5
1020830048,1,0
1019380014,3,3
1015490036,20,20
1013810060,9,8
1016450028,7,7
1020537501,5,5
1019930033,20,20
1019540038,31,30
1020230025,4,4
1019050011,4,4
1019060055,1,0
1020050012,1,0
